ExpUnit,Trt,Variety,BRAND,MG,HERB_Trait,SEED_TREATMENT,Herbicide,Rep,Entry,Run ,Subsample,Rating,Illevo_Inj
314,99,LS-1639N RR2X,Legacy Seeds,1.6,RR2X,"L-Coat Total, Excalibre",ctrl,2,314,1,3,,
319,104,LS 0702HP,Legend Seeds,0.7,CN,"YP Pro, Preside, Quickroots",ctrl,2,319,1,3,,
320,105,LS 0990HP,Legend Seeds,0.9,CN,None,ctrl,2,320,1,3,,
322,107,LS 11R760N,Legend Seeds,1.1,RR2Y,"YP Pro, Preside, Quickroots",ctrl,2,322,1,3,,
323,108,LS 12X862N,Legend Seeds,1.2,RR2X,"YP Pro, Preside, Quickroots",ctrl,2,323,1,3,,
324,109,LS 1380HP,Legend Seeds,1.3,CN,CruiserMaxx,ctrl,2,324,1,3,,
325,110,LS 14X862N,Legend Seeds,1.4,RR2X,"YP Pro, Preside, Quickroots",ctrl,2,325,1,3,,
326,111,LS 14R22N,Legend Seeds,1.4,RR2Y,"YP Pro, Preside, Quickroots",ctrl,2,326,1,3,,
327,112,LS14C953N,Legend Seeds,1.4,CN,"YP Pro, Preside, Quickroots",ctrl,2,327,1,3,,
328,207,LS 1527LLN,Legend Seeds,1.5,LL,"YP Pro, Preside, Quickroots",ctrl,2,328,1,3,,
329,114,LS 16X932N,Legend Seeds,1.6,RR2X,"YP Pro, Preside, Quickroots",ctrl,2,329,1,3,,
334,119,LS 2180HP,Legend Seeds,2.1,CN,None,ctrl,2,334,1,3,,
336,121,LS 23X920N,Legend Seeds,2.3,RR2X,"YP Pro, Preside, Quickroots",ctrl,2,336,1,3,,
339,124,LS 2580NHP,Legend Seeds,2.5,CN,None,ctrl,2,339,1,3,,
341,126,LS 27R524N,Legend Seeds,2.7,RR2Y,"YP Pro, Preside, Quickroots",ctrl,2,341,1,3,,
342,127,LS 2880NHP,Legend Seeds,2.8,CN,None,ctrl,2,342,1,3,,
343,128,LS 28C726N,Legend Seeds,2.8,CN,"YP Pro, Preside, Quickroots",ctrl,2,343,1,3,,
345,130,LS 29X952N,Legend Seeds,2.9,RR2X,"YP Pro, Preside, Quickroots",ctrl,2,345,1,3,,
350,135,C1428R2,LG Seeds,1.4,RR2Y,"AgriSheild F/I, ILeVO",ctrl,2,350,1,3,,
351,136,LGS1635RX,LG Seeds,1.6,RR2X,"AgriSheild F/I, ILeVO",ctrl,2,351,1,3,,
353,138,C2020R2,LG Seeds,2,RR2Y,"AgriSheild F/I, ILeVO",ctrl,2,353,1,3,,
354,139,LGS2007RX,LG Seeds,2,RR2X,"AgriSheild F/I, ILeVO",ctrl,2,354,1,3,,
355,140,C2255R2,LG Seeds,2.2,RR2Y,"AgriSheild F/I, ILeVO",ctrl,2,355,1,3,,
357,142,LGS2444RX,LG Seeds,2.4,RR2X,"AgriSheild F/I, ILeVO",ctrl,2,357,1,3,,
358,143,LGS2680RX,LG Seeds,2.6,RR2X,"AgriSheild F/I, ILeVO",ctrl,2,358,1,3,,
359,144,LGS2759RX,LG Seeds,2.7,RR2X,"AgriSheild F/I, ILeVO",ctrl,2,359,1,3,,
362,147,8107R2Y,Munson,1,RR2Y,Intego Suite,ctrl,2,362,1,3,,
364,149,8153R2Y,Munson,1.5,RR2Y,Intego Suite,ctrl,2,364,1,3,,
365,150,9159RR2X,Munson,1.5,RR2X,Intego Suite,ctrl,2,365,1,3,,
367,152,9229RR2X,Munson,2.2,RR2X,Intego Suite,ctrl,2,367,1,3,,
369,154,9258RR2X,Munson,2.5,RR2X,Intego Suite,ctrl,2,369,1,3,,
370,155,S07-Q4X Brand,NK ,0.7,RR2X,"Clariva Complete, Mertect",ctrl,2,370,1,3,,
371,156,S09-R8X Brand,NK ,0.9,RR2X,"Clariva Complete, Mertect",ctrl,2,371,1,3,,
372,157,S10-H7X Brand ,NK ,1,RR2X,"Clariva Complete, Mertect",ctrl,2,372,1,3,,
373,158,S14-B2X Brand,NK ,1.4,RR2X,"Clariva Complete, Mertect",ctrl,2,373,1,3,,
374,159,S18-G4X Brand ,NK ,1.8,RR2X,"Clariva Complete, Mertect",ctrl,2,374,1,3,,
375,160,S18-H3X Brand,NK ,1.8,RR2X,"Clariva Complete, Mertect",ctrl,2,375,1,3,,
377,162,S20-T6 Brand,NK ,2,RR2Y,"Clariva Complete, Mertect",ctrl,2,377,1,3,,
378,163,S21-W8X Brand,NK ,2.1,RR2X,"Clariva Complete, Mertect",ctrl,2,378,1,3,,
379,164,S25-B6X Brand ,NK ,2.5,RR2X,"Clariva Complete, Mertect",ctrl,2,379,1,3,,
380,165,S27-M8X Brand,NK ,2.8,RR2X,"Clariva Complete, Mertect",ctrl,2,380,1,3,,
384,169,7198,NuTech,1.9,GT,SmartCote Supreme,ctrl,2,384,1,3,,
385,170,7224,NuTech,2.2,GT,SmartCote Supreme,ctrl,2,385,1,3,,
386,171,7239X,NuTech,2.3,RR2X,SmartCote Supreme,ctrl,2,386,1,3,,
387,172,7253,NuTech,2.5,GT,SmartCote Supreme,ctrl,2,387,1,3,,
389,174,O'SOY245NR2Y,O'Brien,2.4,RR2Y,EclipseUS Trio IM,ctrl,2,389,1,3,,
392,177,25G8,Power Plus ,2.5,GT,"ILeVO, PowerShield",ctrl,2,392,1,3,,
401,187,Dane,Public,1.5,CN,None,ctrl,2,401,1,3,,
402,188,RS084NR2,Renk,0.8,RR2Y,CruiserMaxx,ctrl,2,402,1,3,,
407,193,RS169NX,Renk,1.6,RR2X,CruiserMaxx,ctrl,2,407,1,3,,
409,195,RS207NX,Renk,2,RR2X,CruiserMaxx,ctrl,2,409,1,3,,
411,197,RS239NX,Renk,2.3,RR2X,CruiserMaxx,ctrl,2,411,1,3,,
414,200,RS269NX,Renk,2.6,RR2X,CruiserMaxx,ctrl,2,414,1,3,,
416,202,SB0718,SB&B,0.8,CN,None,ctrl,2,416,1,3,,
417,203,SB90,SB&B,1.1,CN,None,ctrl,2,417,1,3,,
418,204,SB1270,SB&B,1.2,CN,None,ctrl,2,418,1,3,,
419,205,SB165,SB&B,1.6,CN,None,ctrl,2,419,1,3,,
420,206,SB86,SB&B,1.8,CN,None,ctrl,2,420,1,3,,
421,208,X12BB22,Stine,1.1,BGT,RightStart FI,ctrl,2,421,1,3,,
422,209,19BA23,Stine,1.9,BGT,Stine XP F,ctrl,2,422,1,3,,
424,211,2008GT,Tracy,2,GT,"Intego Suite, N Force",ctrl,2,424,1,3,,
425,212,2138GT,Tracy,2.1,BGT,"Intego Suite, N Force",ctrl,2,425,1,3,,
426,213,2308GT,Tracy,2.3,GT,"Intego Suite, N Force",ctrl,2,426,1,3,,
427,214,2808GT,Tracy,2.8,GT,"Intego Suite, N Force",ctrl,2,427,1,3,,
428,215,2938GT,Tracy,2.9,BGT,"Intego Suite, N Force",ctrl,2,428,1,3,,
429,216,1218N,Viking,1.2,CN,None,ctrl,2,429,1,3,,
430,217,O.1202N,Viking,1.2,CN,None,ctrl,2,430,1,3,,
438,225,SVX 18T07,PROSeeds,1,CN,CruiserMaxx,ctrl,2,438,1,3,,
440,227,SVX 18T09,PROSeeds,1.5,CN,CruiserMaxx,ctrl,2,440,1,3,,
441,228,SVX 18T10,PROSeeds,1.5,CN,CruiserMaxx,ctrl,2,441,1,3,,
442,229,SVX 18T12,PROSeeds,1.6,CN,CruiserMaxx,ctrl,2,442,1,3,,
459,22,AG27X9,Asgrow,2.7,RR2X,Acceleron F/I,ctrl,3,459,1,3,,
460,24,BG7110R2Y,BioGene,1.1,RR2Y,Arma,ctrl,3,460,1,3,,
464,28,CB22R88,Cornelius,2.2,RR2Y,Profit Guard Plus,ctrl,3,464,1,3,,
471,35,CB28R58,Cornelius,2.8,RR2Y,Profit Guard Plus,ctrl,3,471,1,3,,
473,37,DSR-0711/R2Y,Dairyland,0.7,RR2Y,"CruiserMaxx, Optimize",ctrl,3,473,1,3,,
474,38,DSR-0807/R2Y,Dairyland,0.8,RR2Y,"CruiserMaxx, Optimize",ctrl,3,474,1,3,,
476,40,DSR-1120/R2Y,Dairyland,1.1,RR2Y,"CruiserMaxx, Optimize",ctrl,3,476,1,3,,
478,42,DSR-1475/R2Y,Dairyland,1.4,RR2Y,"CruiserMaxx, Optimize",ctrl,3,478,1,3,,
479,43,DSR-1526/R2Y,Dairyland,1.5,RR2Y,"CruiserMaxx, Optimize",ctrl,3,479,1,3,,
483,47,DSR-2110/R2Y,Dairyland,2.1,RR2Y,"CruiserMaxx, Optimize",ctrl,3,483,1,3,,
484,48,DSR-2330/R2Y,Dairyland,2.3,RR2Y,"CruiserMaxx, Optimize",ctrl,3,484,1,3,,
486,50,DSR-2909/R2Y,Dairyland,2.9,RR2Y,"CruiserMaxx, Optimize",ctrl,3,486,1,3,,
488,52,SX18814XT,Dyna-Gro,1.4,RR2X,"Equity VIP, Clariva",ctrl,3,488,1,3,,
489,53,SX18716XT,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",ctrl,3,489,1,3,,
490,54,S17RY67,Dyna-Gro,1.7,RR2Y,"Equity VIP, Clariva",ctrl,3,490,1,3,,
497,61,F0990N R2X,Federal Hybrids,0.9,RR2X,Maximum ArmourGuard,ctrl,3,497,1,3,,
498,62,F106N RR2Y,Federal Hybrids,1,RR2Y,Maximum ArmourGuard,ctrl,3,498,1,3,,
499,63,F1490N R2X,Federal Hybrids,1.4,RR2X,Maximum ArmourGuard,ctrl,3,499,1,3,,
500,64,F154N RR2Y,Federal Hybrids,1.5,RR2Y,Maximum ArmourGuard,ctrl,3,500,1,3,,
501,65,F1690N R2X,Federal Hybrids,1.6,RR2X,Maximum ArmourGuard,ctrl,3,501,1,3,,
502,66,HS 16X80,FS HiSOY,1.6,RR2X,"Acceleron, Cue, IleVO",ctrl,3,502,1,3,,
503,67,HS 18X70,FS HiSOY,1.8,RR2X,"Acceleron, Cue, IleVO",ctrl,3,503,1,3,,
504,68,HS 21X70,FS HiSOY,2.1,RR2X,"Acceleron, Cue, IleVO",ctrl,3,504,1,3,,
505,69,HS 22X80,FS HiSOY,2.2,RR2X,"Acceleron, Cue, IleVO",ctrl,3,505,1,3,,
506,70,HS 23X70,FS HiSOY,2.3,RR2X,"Acceleron, Cue, IleVO",ctrl,3,506,1,3,,
507,71,HS 24X80,FS HiSOY,2.4,RR2X,"Acceleron, Cue, IleVO",ctrl,3,507,1,3,,
508,72,HS 25X70,FS HiSOY,2.5,RR2X,"Acceleron, Cue, IleVO",ctrl,3,508,1,3,,
509,73,HS 27X80,FS HiSOY,2.7,RR2X,"Acceleron, Cue, IleVO",ctrl,3,509,1,3,,
517,81,236LL,Hughes ,2.3,LL,"EverGol Energy, Gaucho, ILeVO",ctrl,3,517,1,3,,
518,82,266LL,Hughes ,2.6,LL,"Apron XL, Cruiser, ILeVO, Maxim, Vibrance",ctrl,3,518,1,3,,
520,84,1091R2X,Jung,0.9,RR2X,Acceleron F/I,ctrl,3,520,1,3,,
521,85,1122R2X,Jung,1.2,RR2X,Acceleron F/I,ctrl,3,521,1,3,,
524,88,1173R2X,Jung,1.7,RR2X,Acceleron F/I,ctrl,3,524,1,3,,
526,90,1203R2X,Jung,2,RR2X,Acceleron F/I,ctrl,3,526,1,3,,
527,91,1213R2X,Jung,2.1,RR2X,Acceleron F/I,ctrl,3,527,1,3,,
532,96,LS-1039N RR2,Legacy Seeds,1,RR2Y,"L-Coat Total, Excalibre",ctrl,3,532,1,3,,
535,99,LS-1639N RR2X,Legacy Seeds,1.6,RR2X,"L-Coat Total, Excalibre",ctrl,3,535,1,3,,
536,100,LS-1838N RR2X,Legacy Seeds,1.8,RR2X,"L-Coat Total, Excalibre",ctrl,3,536,1,3,,
539,103,LS 0380HP,Legend Seeds,0.3,CN,"YP Pro, Preside, Quickroots",ctrl,3,539,1,3,,
540,104,LS 0702HP,Legend Seeds,0.7,CN,"YP Pro, Preside, Quickroots",ctrl,3,540,1,3,,
542,106,LS 1172LLN,Legend Seeds,1.1,LL,"YP Pro, Preside, Quickroots",ctrl,3,542,1,3,,
543,107,LS 11R760N,Legend Seeds,1.1,RR2Y,"YP Pro, Preside, Quickroots",ctrl,3,543,1,3,,
544,108,LS 12X862N,Legend Seeds,1.2,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,544,1,3,,
545,109,LS 1380HP,Legend Seeds,1.3,CN,CruiserMaxx,ctrl,3,545,1,3,,
546,110,LS 14X862N,Legend Seeds,1.4,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,546,1,3,,
548,112,LS14C953N,Legend Seeds,1.4,CN,"YP Pro, Preside, Quickroots",ctrl,3,548,1,3,,
550,114,LS 16X932N,Legend Seeds,1.6,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,550,1,3,,
554,118,LS 20X963N,Legend Seeds,2,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,554,1,3,,
555,119,LS 2180HP,Legend Seeds,2.1,CN,None,ctrl,3,555,1,3,,
557,121,LS 23X920N,Legend Seeds,2.3,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,557,1,3,,
558,122,LS 24C756N,Legend Seeds,2.4,CN,"YP Pro, Preside, Quickroots",ctrl,3,558,1,3,,
559,123,LS 24X842N,Legend Seeds,2.4,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,559,1,3,,
560,124,LS 2580NHP,Legend Seeds,2.5,CN,None,ctrl,3,560,1,3,,
563,127,LS 2880NHP,Legend Seeds,2.8,CN,None,ctrl,3,563,1,3,,
564,128,LS 28C726N,Legend Seeds,2.8,CN,"YP Pro, Preside, Quickroots",ctrl,3,564,1,3,,
565,129,LS 28X840N,Legend Seeds,2.8,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,565,1,3,,
566,130,LS 29X952N,Legend Seeds,2.9,RR2X,"YP Pro, Preside, Quickroots",ctrl,3,566,1,3,,
567,131,LGS0774RX,LG Seeds,0.7,RR2X,"AgriSheild F/I, ILeVO",ctrl,3,567,1,3,,
572,136,LGS1635RX,LG Seeds,1.6,RR2X,"AgriSheild F/I, ILeVO",ctrl,3,572,1,3,,
576,140,C2255R2,LG Seeds,2.2,RR2Y,"AgriSheild F/I, ILeVO",ctrl,3,576,1,3,,
578,142,LGS2444RX,LG Seeds,2.4,RR2X,"AgriSheild F/I, ILeVO",ctrl,3,578,1,3,,
581,145,C2888RX,LG Seeds,2.8,RR2X,"AgriSheild F/I, ILeVO",ctrl,3,581,1,3,,
585,149,8153R2Y,Munson,1.5,RR2Y,Intego Suite,ctrl,3,585,1,3,,
586,150,9159RR2X,Munson,1.5,RR2X,Intego Suite,ctrl,3,586,1,3,,
587,151,8196R2Y,Munson,1.9,RR2Y,Intego Suite,ctrl,3,587,1,3,,
588,152,9229RR2X,Munson,2.2,RR2X,Intego Suite,ctrl,3,588,1,3,,
589,153,8247R2Y,Munson,2.4,RR2Y,Intego Suite,ctrl,3,589,1,3,,
590,154,9258RR2X,Munson,2.5,RR2X,Intego Suite,ctrl,3,590,1,3,,
591,155,S07-Q4X Brand,NK ,0.7,RR2X,"Clariva Complete, Mertect",ctrl,3,591,1,3,,
592,156,S09-R8X Brand,NK ,0.9,RR2X,"Clariva Complete, Mertect",ctrl,3,592,1,3,,
593,157,S10-H7X Brand ,NK ,1,RR2X,"Clariva Complete, Mertect",ctrl,3,593,1,3,,
594,158,S14-B2X Brand,NK ,1.4,RR2X,"Clariva Complete, Mertect",ctrl,3,594,1,3,,
595,159,S18-G4X Brand ,NK ,1.8,RR2X,"Clariva Complete, Mertect",ctrl,3,595,1,3,,
596,160,S18-H3X Brand,NK ,1.8,RR2X,"Clariva Complete, Mertect",ctrl,3,596,1,3,,
597,161,S20-J5X Brand,NK ,2,RR2X,"Clariva Complete, Mertect",ctrl,3,597,1,3,,
599,163,S21-W8X Brand,NK ,2.1,RR2X,"Clariva Complete, Mertect",ctrl,3,599,1,3,,
600,164,S25-B6X Brand ,NK ,2.5,RR2X,"Clariva Complete, Mertect",ctrl,3,600,1,3,,
601,165,S27-M8X Brand,NK ,2.8,RR2X,"Clariva Complete, Mertect",ctrl,3,601,1,3,,
602,166,S29-K3X Brand,NK ,2.9,RR2X,"Clariva Complete, Mertect",ctrl,3,602,1,3,,
605,169,7198,NuTech,1.9,GT,SmartCote Supreme,ctrl,3,605,1,3,,
606,170,7224,NuTech,2.2,GT,SmartCote Supreme,ctrl,3,606,1,3,,
607,171,7239X,NuTech,2.3,RR2X,SmartCote Supreme,ctrl,3,607,1,3,,
609,173,O'SOY1901GT,O'Brien,1.9,GT,EclipseUS Trio IM,ctrl,3,609,1,3,,
611,175,O'SOY2500GT,O'Brien,2.5,GT,EclipseUS Trio IM,ctrl,3,611,1,3,,
613,177,25G8,Power Plus ,2.5,GT,"ILeVO, PowerShield",ctrl,3,613,1,3,,
615,179,1171R2Y,ProHarvest ,1.1,RR2Y,"CruiserMaxx, Vibrance",ctrl,3,615,1,3,,
617,181,ER17141,ProHarvest ,1.4,RR2Y,None,ctrl,3,617,1,3,,
618,182,1627X,ProHarvest ,1.6,RR2X,None,ctrl,3,618,1,3,,
630,195,RS207NX,Renk,2,RR2X,CruiserMaxx,ctrl,3,630,1,3,,
635,200,RS269NX,Renk,2.6,RR2X,CruiserMaxx,ctrl,3,635,1,3,,
639,204,SB1270,SB&B,1.2,CN,None,ctrl,3,639,1,3,,
641,206,SB86,SB&B,1.8,CN,None,ctrl,3,641,1,3,,
644,210,0900GT,Tracy,0.9,GT,"Intego Suite, N Force",ctrl,3,644,1,3,,
645,211,2008GT,Tracy,2,GT,"Intego Suite, N Force",ctrl,3,645,1,3,,
646,212,2138GT,Tracy,2.1,BGT,"Intego Suite, N Force",ctrl,3,646,1,3,,
647,213,2308GT,Tracy,2.3,GT,"Intego Suite, N Force",ctrl,3,647,1,3,,
649,215,2938GT,Tracy,2.9,BGT,"Intego Suite, N Force",ctrl,3,649,1,3,,
650,216,1218N,Viking,1.2,CN,None,ctrl,3,650,1,3,,
652,218,1518N,Viking,1.5,CN,None,ctrl,3,652,1,3,,
653,219,2018N,Viking,2,CN,CruiserMaxx,ctrl,3,653,1,3,,
654,220,2155N,Viking,2.1,CN,CruiserMaxx,ctrl,3,654,1,3,,
655,221,2188AT12N,Viking,2.4,CN,CruiserMaxx,ctrl,3,655,1,3,,
662,228,SVX 18T10,PROSeeds,1.5,CN,CruiserMaxx,ctrl,3,662,1,3,,
665,3,G1850RX,AgriGold ,1.8,RR2X,"AgriSheild F/I, ILeVO",metr,1,665,1,3,,
667,6,G2250RX,AgriGold ,2.2,RR2X,"AgriSheild F/I, ILeVO",metr,1,667,1,3,,
668,8,G2405RX,AgriGold ,2.4,RR2X,"AgriSheild F/I, ILeVO",metr,1,668,1,3,,
670,12,AG04X9,Asgrow,0.4,RR2X,Acceleron F/I,metr,1,670,1,3,,
671,13,AG05X9,Asgrow,0.5,RR2X,Acceleron F/I,metr,1,671,1,3,,
673,15,AG11X8,Asgrow,1.1,RR2X,Acceleron F/I,metr,1,673,1,3,,
684,27,BG8210RR2X,BioGene,2.1,RR2X,Arma,metr,1,684,1,3,,
690,33,CB26X67,Cornelius,2.6,RR2X,Profit Guard Plus,metr,1,690,1,3,,
699,42,DSR-1475/R2Y,Dairyland,1.4,RR2Y,"CruiserMaxx, Optimize",metr,1,699,1,3,,
703,46,DSR-1950/R2Y,Dairyland,1.9,RR2Y,"CruiserMaxx, Optimize",metr,1,703,1,3,,
705,48,DSR-2330/R2Y,Dairyland,2.3,RR2Y,"CruiserMaxx, Optimize",metr,1,705,1,3,,
706,49,DSR-2616/R2Y,Dairyland,2.6,RR2Y,"CruiserMaxx, Optimize",metr,1,706,1,3,,
707,50,DSR-2909/R2Y,Dairyland,2.9,RR2Y,"CruiserMaxx, Optimize",metr,1,707,1,3,,
710,53,SX18716XT,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",metr,1,710,1,3,,
711,54,S17RY67,Dyna-Gro,1.7,RR2Y,"Equity VIP, Clariva",metr,1,711,1,3,,
714,57,S23XT78,Dyna-Gro,2.3,RR2X,"Equity VIP, Clariva",metr,1,714,1,3,,
718,61,F0990N R2X,Federal Hybrids,0.9,RR2X,Maximum ArmourGuard,metr,1,718,1,3,,
722,65,F1690N R2X,Federal Hybrids,1.6,RR2X,Maximum ArmourGuard,metr,1,722,1,3,,
723,66,HS 16X80,FS HiSOY,1.6,RR2X,"Acceleron, Cue, IleVO",metr,1,723,1,3,,
725,68,HS 21X70,FS HiSOY,2.1,RR2X,"Acceleron, Cue, IleVO",metr,1,725,1,3,,
727,70,HS 23X70,FS HiSOY,2.3,RR2X,"Acceleron, Cue, IleVO",metr,1,727,1,3,,
728,71,HS 24X80,FS HiSOY,2.4,RR2X,"Acceleron, Cue, IleVO",metr,1,728,1,3,,
729,72,HS 25X70,FS HiSOY,2.5,RR2X,"Acceleron, Cue, IleVO",metr,1,729,1,3,,
730,73,HS 27X80,FS HiSOY,2.7,RR2X,"Acceleron, Cue, IleVO",metr,1,730,1,3,,
731,74,HS 28X70,FS HiSOY,2.8,RR2X,"Acceleron, Cue, IleVO",metr,1,731,1,3,,
737,80,GH2788X Brand,Golden Harvest,2.7,RR2X,"Clariva Complete, Mertect",metr,1,737,1,3,,
739,82,266LL,Hughes ,2.6,LL,"Apron XL, Cruiser, ILeVO, Maxim, Vibrance",metr,1,739,1,3,,
745,88,1173R2X,Jung,1.7,RR2X,Acceleron F/I,metr,1,745,1,3,,
747,90,1203R2X,Jung,2,RR2X,Acceleron F/I,metr,1,747,1,3,,
752,95,LS-0738N RR2X,Legacy Seeds,0.7,RR2X,"L-Coat Total, Excalibre",metr,1,752,1,3,,
753,96,LS-1039N RR2,Legacy Seeds,1,RR2Y,"L-Coat Total, Excalibre",metr,1,753,1,3,,
754,97,LS-1138N RR2X,Legacy Seeds,1.1,RR2X,"L-Coat Total, Excalibre",metr,1,754,1,3,,
755,98,LS-1439N RR2X,Legacy Seeds,1.4,RR2X,"L-Coat Total, Excalibre",metr,1,755,1,3,,
756,99,LS-1639N RR2X,Legacy Seeds,1.6,RR2X,"L-Coat Total, Excalibre",metr,1,756,1,3,,
759,102,LS-2339N RR2X,Legacy Seeds,2.3,RR2X,"L-Coat Total, Excalibre",metr,1,759,1,3,,
762,105,LS 0990HP,Legend Seeds,0.9,CN,None,metr,1,762,1,3,,
763,106,LS 1172LLN,Legend Seeds,1.1,LL,"YP Pro, Preside, Quickroots",metr,1,763,1,3,,
764,107,LS 11R760N,Legend Seeds,1.1,RR2Y,"YP Pro, Preside, Quickroots",metr,1,764,1,3,,
765,108,LS 12X862N,Legend Seeds,1.2,RR2X,"YP Pro, Preside, Quickroots",metr,1,765,1,3,,
766,109,LS 1380HP,Legend Seeds,1.3,CN,CruiserMaxx,metr,1,766,1,3,,
767,110,LS 14X862N,Legend Seeds,1.4,RR2X,"YP Pro, Preside, Quickroots",metr,1,767,1,3,,
768,111,LS 14R22N,Legend Seeds,1.4,RR2Y,"YP Pro, Preside, Quickroots",metr,1,768,1,3,,
769,112,LS14C953N,Legend Seeds,1.4,CN,"YP Pro, Preside, Quickroots",metr,1,769,1,3,,
770,207,LS 1527LLN,Legend Seeds,1.5,LL,"YP Pro, Preside, Quickroots",metr,1,770,1,3,,
771,114,LS 16X932N,Legend Seeds,1.6,RR2X,"YP Pro, Preside, Quickroots",metr,1,771,1,3,,
776,119,LS 2180HP,Legend Seeds,2.1,CN,None,metr,1,776,1,3,,
777,120,LS 21C964N,Legend Seeds,2.1,CN,"YP Pro, Preside, Quickroots",metr,1,777,1,3,,
778,121,LS 23X920N,Legend Seeds,2.3,RR2X,"YP Pro, Preside, Quickroots",metr,1,778,1,3,,
788,131,LGS0774RX,LG Seeds,0.7,RR2X,"AgriSheild F/I, ILeVO",metr,1,788,1,3,,
791,134,C1414RX,LG Seeds,1.4,RR2X,"AgriSheild F/I, ILeVO",metr,1,791,1,3,,
792,135,C1428R2,LG Seeds,1.4,RR2Y,"AgriSheild F/I, ILeVO",metr,1,792,1,3,,
802,145,C2888RX,LG Seeds,2.8,RR2X,"AgriSheild F/I, ILeVO",metr,1,802,1,3,,
809,152,9229RR2X,Munson,2.2,RR2X,Intego Suite,metr,1,809,1,3,,
812,155,S07-Q4X Brand,NK ,0.7,RR2X,"Clariva Complete, Mertect",metr,1,812,1,3,,
814,157,S10-H7X Brand ,NK ,1,RR2X,"Clariva Complete, Mertect",metr,1,814,1,3,,
815,158,S14-B2X Brand,NK ,1.4,RR2X,"Clariva Complete, Mertect",metr,1,815,1,3,,
816,159,S18-G4X Brand ,NK ,1.8,RR2X,"Clariva Complete, Mertect",metr,1,816,1,3,,
822,165,S27-M8X Brand,NK ,2.8,RR2X,"Clariva Complete, Mertect",metr,1,822,1,3,,
829,172,7253,NuTech,2.5,GT,SmartCote Supreme,metr,1,829,1,3,,
830,173,O'SOY1901GT,O'Brien,1.9,GT,EclipseUS Trio IM,metr,1,830,1,3,,
831,174,O'SOY245NR2Y,O'Brien,2.4,RR2Y,EclipseUS Trio IM,metr,1,831,1,3,,
833,176,20B7,Power Plus ,2,GT,"ILeVO, PowerShield",metr,1,833,1,3,,
839,182,1627X,ProHarvest ,1.6,RR2X,None,metr,1,839,1,3,,
841,184,2152CR2Y,ProHarvest ,2.1,RR2Y,"CruiserMaxx, Vibrance",metr,1,841,1,3,,
849,193,RS169NX,Renk,1.6,RR2X,CruiserMaxx,metr,1,849,1,3,,
859,203,SB90,SB&B,1.1,CN,None,metr,1,859,1,3,,
867,212,2138GT,Tracy,2.1,BGT,"Intego Suite, N Force",metr,1,867,1,3,,
869,214,2808GT,Tracy,2.8,GT,"Intego Suite, N Force",metr,1,869,1,3,,
870,215,2938GT,Tracy,2.9,BGT,"Intego Suite, N Force",metr,1,870,1,3,,
871,216,1218N,Viking,1.2,CN,None,metr,1,871,1,3,,
878,223,SVX 18T02,PROSeeds,0.7,CN,CruiserMaxx,metr,1,878,1,3,,
879,224,SVX 18T05,PROSeeds,0.7,CN,CruiserMaxx,metr,1,879,1,3,,
880,225,SVX 18T07,PROSeeds,1,CN,CruiserMaxx,metr,1,880,1,3,,
883,228,SVX 18T10,PROSeeds,1.5,CN,CruiserMaxx,metr,1,883,1,3,,
890,11,G2900RX,AgriGold ,2.9,RR2X,"AgriSheild F/I, ILeVO",metr,2,890,1,3,,
899,20,AG23X9,Asgrow,2.3,RR2X,Acceleron F/I,metr,2,899,1,3,,
902,24,BG7110R2Y,BioGene,1.1,RR2Y,Arma,metr,2,902,1,3,,
904,26,BG7151R2Y,BioGene,1.5,RR2Y,Arma,metr,2,904,1,3,,
906,28,CB22R88,Cornelius,2.2,RR2Y,Profit Guard Plus,metr,2,906,1,3,,
911,33,CB26X67,Cornelius,2.6,RR2X,Profit Guard Plus,metr,2,911,1,3,,
915,37,DSR-0711/R2Y,Dairyland,0.7,RR2Y,"CruiserMaxx, Optimize",metr,2,915,1,3,,
916,38,DSR-0807/R2Y,Dairyland,0.8,RR2Y,"CruiserMaxx, Optimize",metr,2,916,1,3,,
925,47,DSR-2110/R2Y,Dairyland,2.1,RR2Y,"CruiserMaxx, Optimize",metr,2,925,1,3,,
928,50,DSR-2909/R2Y,Dairyland,2.9,RR2Y,"CruiserMaxx, Optimize",metr,2,928,1,3,,
930,52,SX18814XT,Dyna-Gro,1.4,RR2X,"Equity VIP, Clariva",metr,2,930,1,3,,
931,53,SX18716XT,Dyna-Gro,1.6,RR2X,"Equity VIP, Clariva",metr,2,931,1,3,,
933,55,S18XT38,Dyna-Gro,1.8,RR2X,"Equity VIP, Clariva",metr,2,933,1,3,,
943,65,F1690N R2X,Federal Hybrids,1.6,RR2X,Maximum ArmourGuard,metr,2,943,1,3,,
